open_time,open,high,low,close,volume,close_time,quote_asset_volume,num_trades,taker_buy_base_volume,taker_buy_quote_volume,ignore
2025-11-28 00:50:00+00:00,91150.0,91176.48,91142.54,91176.48,1.69923,2025-11-28 00:50:59.999000+00:00,154902.7742563,2127,0.75475,68802.8918917,0
2025-11-28 00:51:00+00:00,91176.47,91190.0,91149.85,91149.85,3.06267,2025-11-28 00:51:59.999000+00:00,279243.7503611,2445,1.1106,101267.2418471,0
2025-11-28 00:52:00+00:00,91149.85,91180.78,91149.84,91170.77,2.63386,2025-11-28 00:52:59.999000+00:00,240121.5391171,1494,1.88726,172049.0300826,0
2025-11-28 00:53:00+00:00,91170.77,91210.0,91170.77,91194.18,4.34433,2025-11-28 00:53:59.999000+00:00,396189.1136312,1734,0.87506,79793.9669026,0
2025-11-28 00:54:00+00:00,91194.17,91194.17,91165.89,91165.9,1.32634,2025-11-28 00:54:59.999000+00:00,120924.7954065,1284,0.50661,46187.7810081,0
2025-11-28 00:55:00+00:00,91165.9,91174.32,91164.01,91174.26,1.513,2025-11-28 00:55:59.999000+00:00,137936.9897596,776,0.56342,51365.3806502,0
2025-11-28 00:56:00+00:00,91174.26,91207.34,91174.25,91203.31,4.21181,2025-11-28 00:56:59.999000+00:00,384120.4291434,1362,3.47693,317097.2128464,0
2025-11-28 00:57:00+00:00,91203.31,91203.31,91194.13,91202.0,3.2126,2025-11-28 00:57:59.999000+00:00,292981.9543347,772,2.6554,242165.8523472,0
2025-11-28 00:58:00+00:00,91201.99,91202.0,91184.95,91184.96,1.24291,2025-11-28 00:58:59.999000+00:00,113350.0086362,910,0.33509,30559.6862254,0
2025-11-28 00:59:00+00:00,91184.96,91207.34,91184.95,91207.34,1.8214,2025-11-28 00:59:59.999000+00:00,166100.8826947,657,1.78405,162694.5923539,0
2025-11-28 01:00:00+00:00,91207.34,91209.82,91168.52,91168.53,2.4469,2025-11-28 01:00:59.999000+00:00,223139.580202,1914,0.81006,73864.6010758,0
2025-11-28 01:01:00+00:00,91168.53,91199.06,91164.01,91164.01,3.72253,2025-11-28 01:01:59.999000+00:00,339408.2679056,1913,2.30963,210583.6283414,0
2025-11-28 01:02:00+00:00,91164.02,91164.02,91085.64,91104.35,15.2096,2025-11-28 01:02:59.999000+00:00,1385892.8795427,3773,2.08035,189531.6971327,0
2025-11-28 01:03:00+00:00,91104.36,91169.95,91103.7,91103.7,6.82454,2025-11-28 01:03:59.999000+00:00,621957.9132737,4259,2.2925,208946.9425841,0
2025-11-28 01:04:00+00:00,91103.71,91112.72,91076.8,91076.81,2.69426,2025-11-28 01:04:59.999000+00:00,245439.6749022,2158,1.03973,94722.4884328,0
2025-11-28 01:05:00+00:00,91076.8,91102.32,91076.8,91102.31,4.5912,2025-11-28 01:05:59.999000+00:00,418252.2290593,1365,1.46078,133069.2443972,0
2025-11-28 01:06:00+00:00,91102.31,91163.09,91102.31,91156.8,2.78189,2025-11-28 01:06:59.999000+00:00,253556.5309635,3173,2.13399,194494.6195552,0
2025-11-28 01:07:00+00:00,91156.81,91186.54,91156.8,91186.53,1.57007,2025-11-28 01:07:59.999000+00:00,143155.4224729,1469,1.2762,116360.3758216,0
2025-11-28 01:08:00+00:00,91186.53,91186.54,91083.37,91083.37,13.95065,2025-11-28 01:08:59.999000+00:00,1271574.2617861,3591,5.76622,525590.4702008,0
2025-11-28 01:09:00+00:00,91083.37,91086.55,91045.06,91045.07,5.65624,2025-11-28 01:09:59.999000+00:00,515094.0320806,2790,2.13288,194232.0318794,0
2025-11-28 01:10:00+00:00,91045.07,91049.99,90940.05,90957.57,28.77729,2025-11-28 01:10:59.999000+00:00,2618566.0196869,4653,3.49501,317963.7860947,0
2025-11-28 01:11:00+00:00,90957.57,90977.12,90911.24,90950.45,10.48822,2025-11-28 01:11:59.999000+00:00,953768.171135,5539,4.32573,393344.20921,0
2025-11-28 01:12:00+00:00,90950.45,90955.98,90920.44,90920.44,4.00049,2025-11-28 01:12:59.999000+00:00,363811.1276928,2604,2.30611,209721.6018824,0
2025-11-28 01:13:00+00:00,90920.43,90963.04,90905.7,90937.08,8.48849,2025-11-28 01:13:59.999000+00:00,771898.5186476,4411,5.12732,466281.0384489,0
2025-11-28 01:14:00+00:00,90937.08,90937.09,90876.92,90884.81,23.30009,2025-11-28 01:14:59.999000+00:00,2117737.7074404,2826,16.06474,1460039.2851293,0
2025-11-28 01:15:00+00:00,90884.82,90938.58,90872.75,90927.79,7.25803,2025-11-28 01:15:59.999000+00:00,659773.8118501,3172,3.96847,360747.6081106,0
2025-11-28 01:16:00+00:00,90927.79,91007.74,90927.7,90938.0,17.36342,2025-11-28 01:16:59.999000+00:00,1579169.8774206,3865,14.53984,1322283.5212662,0
2025-11-28 01:17:00+00:00,90938.0,90977.81,90889.86,90889.86,7.10308,2025-11-28 01:17:59.999000+00:00,645927.1017188,4244,2.14353,194937.6437951,0
2025-11-28 01:18:00+00:00,90888.84,90888.84,90811.76,90827.11,27.91635,2025-11-28 01:18:59.999000+00:00,2536242.8668054,5872,3.28076,298038.0991386,0
2025-11-28 01:19:00+00:00,90827.11,90850.0,90810.41,90849.99,8.40608,2025-11-28 01:19:59.999000+00:00,763523.4326981,3307,4.09371,371847.3830203,0
2025-11-28 01:20:00+00:00,90849.99,90883.95,90839.2,90877.25,8.61965,2025-11-28 01:20:59.999000+00:00,783183.2702942,3389,4.58986,416984.1516809,0
2025-11-28 01:21:00+00:00,90877.26,90943.34,90877.25,90931.71,7.6716,2025-11-28 01:21:59.999000+00:00,697607.8867456,3368,3.73161,339304.8313264,0
2025-11-28 01:22:00+00:00,90931.71,91011.87,90931.71,90947.11,11.71243,2025-11-28 01:22:59.999000+00:00,1065585.3083979,4371,6.5535,596182.7367542,0
2025-11-28 01:23:00+00:00,90947.11,90947.12,90914.44,90916.87,8.88571,2025-11-28 01:23:59.999000+00:00,807972.9482098,1771,3.01589,274230.804134,0
2025-11-28 01:24:00+00:00,90916.87,90988.96,90916.87,90988.95,3.19638,2025-11-28 01:24:59.999000+00:00,290693.5566161,3238,2.25261,204862.1266376,0
2025-11-28 01:25:00+00:00,90988.96,90995.82,90943.25,90995.37,2.46343,2025-11-28 01:25:59.999000+00:00,224100.2391558,2408,1.09535,99648.7330157,0
2025-11-28 01:26:00+00:00,90995.38,91008.0,90990.96,90999.03,2.49513,2025-11-28 01:26:59.999000+00:00,227042.0917792,1540,1.529,139130.030001,0
2025-11-28 01:27:00+00:00,90999.04,91013.93,90939.46,90939.47,11.44279,2025-11-28 01:27:59.999000+00:00,1041097.784117,3538,2.66892,242818.0870232,0
2025-11-28 01:28:00+00:00,90939.46,90947.36,90934.01,90945.0,2.29815,2025-11-28 01:28:59.999000+00:00,208995.734613,1079,1.06509,96860.0748149,0
2025-11-28 01:29:00+00:00,90945.0,90945.0,90944.99,90945.0,2.53089,2025-11-28 01:29:59.999000+00:00,230171.7742317,401,0.84906,77217.7617,0
2025-11-28 01:30:00+00:00,90945.0,90990.0,90906.02,90989.91,7.82218,2025-11-28 01:30:59.999000+00:00,711413.0802675,3859,3.41114,310257.542888,0
2025-11-28 01:31:00+00:00,90989.92,90989.92,90878.45,90878.45,15.28347,2025-11-28 01:31:59.999000+00:00,1389856.5416847,3005,2.11602,192413.5350712,0
2025-11-28 01:32:00+00:00,90878.45,90878.46,90817.09,90862.8,12.33217,2025-11-28 01:32:59.999000+00:00,1120299.892711,3944,6.65382,604438.8411789,0
2025-11-28 01:33:00+00:00,90862.81,90906.0,90862.81,90904.85,7.77731,2025-11-28 01:33:59.999000+00:00,706895.9089811,3291,5.6216,510955.6117611,0
2025-11-28 01:34:00+00:00,90904.85,90964.57,90895.43,90964.57,19.51789,2025-11-28 01:34:59.999000+00:00,1774741.7561612,4186,12.5522,1141302.5023639,0
2025-11-28 01:35:00+00:00,90964.56,91049.07,90964.56,91049.06,16.55807,2025-11-28 01:35:59.999000+00:00,1506874.1735625,3408,7.07053,643534.958507,0
2025-11-28 01:36:00+00:00,91049.07,91056.0,91007.57,91007.57,10.14278,2025-11-28 01:36:59.999000+00:00,923324.5783432,3704,2.87348,261572.4074924,0
2025-11-28 01:37:00+00:00,91007.57,91022.8,91007.22,91014.44,3.2456,2025-11-28 01:37:59.999000+00:00,295400.6947467,2082,1.15481,105103.7895064,0
2025-11-28 01:38:00+00:00,91014.44,91033.13,91014.43,91025.91,3.65784,2025-11-28 01:38:59.999000+00:00,332951.3170974,2017,1.65707,150831.5680912,0
2025-11-28 01:39:00+00:00,91025.91,91028.04,91017.32,91017.33,5.09153,2025-11-28 01:39:59.999000+00:00,463455.2936485,897,1.84498,167941.0832159,0
2025-11-28 01:40:00+00:00,91017.32,91039.99,91000.0,91039.99,5.8214,2025-11-28 01:40:59.999000+00:00,529828.269722,2474,2.75907,251116.0272839,0
2025-11-28 01:41:00+00:00,91039.99,91059.16,91039.98,91045.77,3.91254,2025-11-28 01:41:59.999000+00:00,356246.7602163,1771,2.92983,266767.7990135,0
2025-11-28 01:42:00+00:00,91045.77,91045.77,91028.84,91035.03,6.40951,2025-11-28 01:42:59.999000+00:00,583524.4965674,1582,0.64475,58694.4732436,0
2025-11-28 01:43:00+00:00,91035.03,91070.02,91000.0,91000.01,12.67571,2025-11-28 01:43:59.999000+00:00,1153861.7601603,4474,6.2279,566880.8314914,0
2025-11-28 01:44:00+00:00,91000.0,91037.26,90956.58,91037.25,12.04308,2025-11-28 01:44:59.999000+00:00,1095790.1525794,3408,6.23507,567378.609132,0
2025-11-28 01:45:00+00:00,91037.26,91068.78,91036.88,91058.71,5.73154,2025-11-28 01:45:59.999000+00:00,521909.4340143,2062,2.56792,233822.1237844,0
2025-11-28 01:46:00+00:00,91058.71,91058.71,90978.57,90978.58,5.50827,2025-11-28 01:46:59.999000+00:00,501305.6768547,3171,1.29858,118147.3587505,0
2025-11-28 01:47:00+00:00,90978.57,90998.14,90962.58,90973.68,4.36651,2025-11-28 01:47:59.999000+00:00,397256.2868064,2705,1.93048,175631.3534745,0
2025-11-28 01:48:00+00:00,90973.67,90994.7,90970.68,90974.25,1.83726,2025-11-28 01:48:59.999000+00:00,167161.2792088,1465,1.0333,94012.3904216,0
2025-11-28 01:49:00+00:00,90974.26,90985.19,90963.76,90963.77,5.63201,2025-11-28 01:49:59.999000+00:00,512360.4419602,1413,1.91567,174270.6859326,0
2025-11-28 01:50:00+00:00,90963.76,90971.65,90943.7,90943.7,3.37989,2025-11-28 01:50:59.999000+00:00,307437.9943385,1519,0.51411,46761.8539301,0
2025-11-28 01:51:00+00:00,90943.7,90966.64,90937.34,90943.98,5.65601,2025-11-28 01:51:59.999000+00:00,514440.1173805,1813,1.16173,105660.6466978,0
2025-11-28 01:52:00+00:00,90943.98,90960.0,90893.16,90893.17,11.26328,2025-11-28 01:52:59.999000+00:00,1023989.8827838,3836,5.28694,480606.3683151,0
2025-11-28 01:53:00+00:00,90893.16,90896.88,90854.47,90892.66,7.02625,2025-11-28 01:53:59.999000+00:00,638525.371703,3823,3.57257,324649.5355,0
2025-11-28 01:54:00+00:00,90892.66,90892.67,90853.57,90864.2,8.6578,2025-11-28 01:54:59.999000+00:00,786715.4412547,2459,3.24193,294590.2099966,0
2025-11-28 01:55:00+00:00,90864.21,90899.82,90850.0,90865.02,8.5425,2025-11-28 01:55:59.999000+00:00,776267.481759,3039,2.62787,238781.42429,0
2025-11-28 01:56:00+00:00,90865.03,90865.03,90826.15,90855.61,6.13641,2025-11-28 01:56:59.999000+00:00,557456.7312715,2320,1.71769,156043.2286319,0
2025-11-28 01:57:00+00:00,90855.62,90885.44,90850.08,90872.05,3.40924,2025-11-28 01:57:59.999000+00:00,309785.4247339,3942,1.93611,175924.4539396,0
2025-11-28 01:58:00+00:00,90872.05,90872.05,90830.19,90838.89,6.40169,2025-11-28 01:58:59.999000+00:00,581598.0442942,2505,2.29359,208349.4374612,0
2025-11-28 01:59:00+00:00,90838.89,90851.8,90800.3,90804.56,5.99404,2025-11-28 01:59:59.999000+00:00,544450.7570504,2776,1.30317,118365.0194368,0
2025-11-28 02:00:00+00:00,90804.56,90843.61,90804.55,90828.77,5.86873,2025-11-28 02:00:59.999000+00:00,533058.2328376,2355,2.01053,182613.4127189,0
2025-11-28 02:01:00+00:00,90828.77,90894.51,90802.01,90885.81,15.76071,2025-11-28 02:01:59.999000+00:00,1431849.2180354,3603,9.87928,897519.5748099,0
2025-11-28 02:02:00+00:00,90885.8,90892.0,90852.92,90882.79,10.21413,2025-11-28 02:02:59.999000+00:00,928164.7124601,3057,4.42118,401719.3730967,0
2025-11-28 02:03:00+00:00,90882.8,90900.0,90871.08,90871.08,4.14888,2025-11-28 02:03:59.999000+00:00,377077.3281255,1182,1.93533,175904.1273151,0
2025-11-28 02:04:00+00:00,90871.09,90882.23,90817.3,90817.31,15.62766,2025-11-28 02:04:59.999000+00:00,1419905.98876,2423,0.859,78059.1669772,0
2025-11-28 02:05:00+00:00,90817.31,90887.41,90812.88,90852.47,12.05555,2025-11-28 02:05:59.999000+00:00,1095269.19802,3840,5.76039,523287.3290352,0
2025-11-28 02:06:00+00:00,90852.47,90852.48,90766.0,90835.3,28.98133,2025-11-28 02:06:59.999000+00:00,2631803.2674333,6396,4.04795,367616.1039764,0
2025-11-28 02:07:00+00:00,90835.29,90855.37,90745.9,90748.22,18.84724,2025-11-28 02:07:59.999000+00:00,1711051.584063,6000,4.6045,417999.9492712,0
2025-11-28 02:08:00+00:00,90748.21,90796.28,90746.78,90778.0,6.20295,2025-11-28 02:08:59.999000+00:00,562988.7738863,2905,2.80984,255006.3922611,0
2025-11-28 02:09:00+00:00,90777.99,90826.16,90777.99,90826.15,6.73459,2025-11-28 02:09:59.999000+00:00,611505.8786711,2984,3.2339,293628.0372384,0
2025-11-28 02:10:00+00:00,90826.15,90850.0,90815.64,90820.0,13.29561,2025-11-28 02:10:59.999000+00:00,1207571.7843347,2739,3.99039,362416.5578387,0
2025-11-28 02:11:00+00:00,90820.01,90831.0,90755.18,90782.72,13.53897,2025-11-28 02:11:59.999000+00:00,1229262.4699458,4849,7.99151,725635.7397174,0
2025-11-28 02:12:00+00:00,90782.72,90850.0,90782.71,90783.26,8.75548,2025-11-28 02:12:59.999000+00:00,795115.5086635,4128,2.64726,240380.4756267,0
2025-11-28 02:13:00+00:00,90783.25,90819.22,90759.26,90806.46,8.29882,2025-11-28 02:13:59.999000+00:00,753382.8376067,3626,4.85207,440473.0427242,0
2025-11-28 02:14:00+00:00,90806.46,90898.01,90806.46,90898.0,11.38636,2025-11-28 02:14:59.999000+00:00,1034500.5303432,2282,10.82221,983234.052929,0
2025-11-28 02:15:00+00:00,90898.01,90971.47,90854.39,90933.34,24.78141,2025-11-28 02:15:59.999000+00:00,2253335.2715726,4618,11.1537,1014243.168331,0
2025-11-28 02:16:00+00:00,90933.34,90981.39,90891.54,90891.55,7.47839,2025-11-28 02:16:59.999000+00:00,680054.714853,4118,2.90428,264119.239713,0
2025-11-28 02:17:00+00:00,90891.55,90903.96,90831.16,90831.17,15.01546,2025-11-28 02:17:59.999000+00:00,1364279.8635884,3100,11.52056,1046750.6838978,0
2025-11-28 02:18:00+00:00,90831.16,90831.16,90741.65,90771.01,9.33744,2025-11-28 02:18:59.999000+00:00,847658.7359903,6140,5.6674,514481.7075446,0
2025-11-28 02:19:00+00:00,90771.02,90811.35,90771.02,90778.06,13.46039,2025-11-28 02:19:59.999000+00:00,1222036.8921761,2361,8.48453,770255.2037734,0
2025-11-28 02:20:00+00:00,90778.05,90826.16,90778.05,90789.12,20.40745,2025-11-28 02:20:59.999000+00:00,1853150.8114192,2989,3.29101,298804.3240852,0
2025-11-28 02:21:00+00:00,90789.12,90813.96,90768.31,90806.94,7.15373,2025-11-28 02:21:59.999000+00:00,649488.5689631,2472,2.69935,245055.6309844,0
2025-11-28 02:22:00+00:00,90806.93,90806.94,90779.69,90779.78,11.24338,2025-11-28 02:22:59.999000+00:00,1020797.4067253,1735,0.75904,68911.1388916,0
2025-11-28 02:23:00+00:00,90779.78,90793.94,90779.78,90782.8,6.52764,2025-11-28 02:23:59.999000+00:00,592621.5668958,1206,2.25702,204905.3270942,0
2025-11-28 02:24:00+00:00,90782.8,90853.79,90782.8,90853.78,6.03402,2025-11-28 02:24:59.999000+00:00,547939.7312721,2876,4.70163,426945.7351551,0
2025-11-28 02:25:00+00:00,90853.79,90869.7,90833.8,90869.26,18.66106,2025-11-28 02:25:59.999000+00:00,1695417.5210808,2739,3.87168,351718.0519742,0
2025-11-28 02:26:00+00:00,90869.26,90869.26,90800.13,90803.99,6.50541,2025-11-28 02:26:59.999000+00:00,590876.6104539,2476,0.48936,44439.9845111,0
2025-11-28 02:27:00+00:00,90804.0,90804.0,90700.01,90710.03,13.36647,2025-11-28 02:27:59.999000+00:00,1213074.8650968,4025,2.90388,263549.2147081,0
2025-11-28 02:28:00+00:00,90710.03,90749.47,90710.02,90749.29,6.74885,2025-11-28 02:28:59.999000+00:00,612335.9642701,1320,5.01613,455105.0897601,0
2025-11-28 02:29:00+00:00,90749.29,90749.29,90690.1,90690.1,16.35524,2025-11-28 02:29:59.999000+00:00,1483632.3124286,2532,0.7446,67552.7488832,0
2025-11-28 02:30:00+00:00,90690.11,90712.94,90690.1,90690.1,9.62061,2025-11-28 02:30:59.999000+00:00,872590.6639124,1606,5.3055,481200.1252397,0
2025-11-28 02:31:00+00:00,90690.11,90778.0,90652.55,90752.83,40.20091,2025-11-28 02:31:59.999000+00:00,3646631.7377676,4642,18.2808,1658471.4072694,0
2025-11-28 02:32:00+00:00,90752.83,90770.0,90724.59,90729.28,13.29605,2025-11-28 02:32:59.999000+00:00,1206509.1143402,2469,8.28551,751857.2481596,0
2025-11-28 02:33:00+00:00,90729.29,90770.0,90691.36,90691.37,7.24969,2025-11-28 02:33:59.999000+00:00,657868.9965194,3306,1.98827,180432.493804,0
2025-11-28 02:34:00+00:00,90691.36,90734.0,90686.44,90733.38,7.81174,2025-11-28 02:34:59.999000+00:00,708636.8889784,1222,2.61516,237219.2025993,0
2025-11-28 02:35:00+00:00,90733.38,90845.99,90733.37,90834.04,20.06621,2025-11-28 02:35:59.999000+00:00,1821919.616066,2256,14.68162,1332902.2988723,0
2025-11-28 02:36:00+00:00,90834.04,90834.04,90772.08,90776.75,13.74086,2025-11-28 02:36:59.999000+00:00,1247873.9547428,2782,1.36307,123741.2426011,0
2025-11-28 02:37:00+00:00,90776.75,90826.16,90776.75,90820.53,7.83964,2025-11-28 02:37:59.999000+00:00,711968.7660531,1322,4.59192,417007.5891672,0
2025-11-28 02:38:00+00:00,90820.53,90822.71,90800.86,90822.68,6.1961,2025-11-28 02:38:59.999000+00:00,562684.4770851,1417,3.5755,324684.5117539,0
2025-11-28 02:39:00+00:00,90822.68,90832.57,90822.68,90832.57,3.01544,2025-11-28 02:39:59.999000+00:00,273884.818242,857,1.86137,169063.4926957,0
2025-11-28 02:40:00+00:00,90832.56,90845.95,90829.99,90830.0,5.28059,2025-11-28 02:40:59.999000+00:00,479652.9163306,1042,1.71773,156030.069712,0
2025-11-28 02:41:00+00:00,90830.0,90839.08,90829.99,90830.82,7.50955,2025-11-28 02:41:59.999000+00:00,682137.5818714,711,1.63381,148399.3767587,0
2025-11-28 02:42:00+00:00,90830.82,90830.82,90785.95,90812.33,4.71798,2025-11-28 02:42:59.999000+00:00,428432.2327996,2760,2.62543,238396.2779216,0
2025-11-28 02:43:00+00:00,90812.33,90850.93,90812.33,90822.15,3.99944,2025-11-28 02:43:59.999000+00:00,363278.5997563,1128,1.62986,148040.1365879,0
2025-11-28 02:44:00+00:00,90822.15,90822.15,90822.14,90822.15,1.92999,2025-11-28 02:44:59.999000+00:00,175285.8243856,260,0.2407,21860.891505,0
2025-11-28 02:45:00+00:00,90822.14,90845.99,90822.14,90843.18,5.08302,2025-11-28 02:45:59.999000+00:00,461689.4008736,2083,2.53437,230200.7862076,0
2025-11-28 02:46:00+00:00,90843.19,90876.93,90826.04,90837.85,10.8832,2025-11-28 02:46:59.999000+00:00,988762.5647398,2679,3.90197,354504.3449109,0
2025-11-28 02:47:00+00:00,90837.85,90876.93,90837.85,90866.0,2.67605,2025-11-28 02:47:59.999000+00:00,243147.7268124,1447,1.93489,175804.2878548,0
2025-11-28 02:48:00+00:00,90866.01,90887.77,90866.0,90866.0,2.48622,2025-11-28 02:48:59.999000+00:00,225928.5388161,1383,1.7117,155545.059428,0
2025-11-28 02:49:00+00:00,90866.01,90866.02,90866.0,90866.02,1.98907,2025-11-28 02:49:59.999000+00:00,180738.8454076,262,1.04416,94878.6533216,0
2025-11-28 02:50:00+00:00,90866.02,90866.93,90855.13,90866.56,15.69655,2025-11-28 02:50:59.999000+00:00,1426281.9643723,1086,0.79104,71875.3745519,0
2025-11-28 02:51:00+00:00,90866.57,90885.8,90866.56,90885.8,2.71911,2025-11-28 02:51:59.999000+00:00,247111.7366867,1050,1.11948,101734.0599048,0
2025-11-28 02:52:00+00:00,90885.79,90915.36,90885.78,90885.78,4.89371,2025-11-28 02:52:59.999000+00:00,444807.2188218,2105,2.51674,228764.7813753,0
2025-11-28 02:53:00+00:00,90885.79,90923.11,90885.78,90923.1,5.55334,2025-11-28 02:53:59.999000+00:00,504838.6552164,1645,4.67061,424586.801503,0
2025-11-28 02:54:00+00:00,90923.11,90988.0,90923.1,90982.89,9.83208,2025-11-28 02:54:59.999000+00:00,894408.9003236,1437,6.76972,615788.1665479,0
2025-11-28 02:55:00+00:00,90982.9,91134.66,90982.89,91113.77,54.00998,2025-11-28 02:55:59.999000+00:00,4919097.151087,3662,49.72104,4528417.0386486,0
2025-11-28 02:56:00+00:00,91113.76,91135.69,91113.75,91113.75,17.12272,2025-11-28 02:56:59.999000+00:00,1560258.1271429,2300,6.39953,583126.1921942,0
2025-11-28 02:57:00+00:00,91113.76,91130.79,91100.57,91125.29,9.72087,2025-11-28 02:57:59.999000+00:00,885719.4651187,1591,2.78829,254051.6066402,0
2025-11-28 02:58:00+00:00,91125.28,91126.22,91060.0,91064.24,6.36004,2025-11-28 02:58:59.999000+00:00,579306.6590716,1979,1.9332,176053.6511258,0
2025-11-28 02:59:00+00:00,91064.23,91083.08,91064.23,91083.08,1.40537,2025-11-28 02:59:59.999000+00:00,127985.8503234,702,1.31239,119517.5649248,0
2025-11-28 03:00:00+00:00,91083.08,91083.08,91014.01,91032.99,26.00688,2025-11-28 03:00:59.999000+00:00,2368055.8066127,2340,4.51377,410908.4436324,0
2025-11-28 03:01:00+00:00,91032.98,91032.99,91012.92,91021.63,3.43221,2025-11-28 03:01:59.999000+00:00,312426.5275495,709,0.60737,55281.9311446,0
2025-11-28 03:02:00+00:00,91021.63,91059.16,91008.43,91059.16,6.7091,2025-11-28 03:02:59.999000+00:00,610758.433,2116,4.9636,451877.5966797,0
2025-11-28 03:03:00+00:00,91059.16,91080.05,91043.73,91060.01,2.17121,2025-11-28 03:03:59.999000+00:00,197708.8256653,1840,1.2352,112474.8550195,0
2025-11-28 03:04:00+00:00,91060.01,91069.21,91037.05,91037.06,20.70514,2025-11-28 03:04:59.999000+00:00,1885419.3463546,1934,1.51968,138371.2147336,0
2025-11-28 03:05:00+00:00,91037.06,91037.06,91000.88,91006.11,5.10524,2025-11-28 03:05:59.999000+00:00,464663.0793541,950,1.96333,178682.1962713,0
2025-11-28 03:06:00+00:00,91006.1,91045.99,91006.1,91045.66,2.76267,2025-11-28 03:06:59.999000+00:00,251501.6276363,1032,1.98177,180414.5544248,0
2025-11-28 03:07:00+00:00,91045.66,91089.58,91045.65,91067.48,3.59997,2025-11-28 03:07:59.999000+00:00,327858.7485845,1962,2.25703,205548.6374727,0
2025-11-28 03:08:00+00:00,91067.48,91067.49,91052.0,91054.54,2.15016,2025-11-28 03:08:59.999000+00:00,195790.5159571,1083,0.87659,79817.9007354,0
2025-11-28 03:09:00+00:00,91054.54,91055.68,91047.51,91055.68,1.52451,2025-11-28 03:09:59.999000+00:00,138806.7348082,574,0.54307,49446.2777321,0
2025-11-28 03:10:00+00:00,91055.68,91135.14,91055.68,91130.84,10.86511,2025-11-28 03:10:59.999000+00:00,990071.1868646,2338,9.90433,902517.1263424,0
2025-11-28 03:11:00+00:00,91130.84,91135.15,91111.3,91135.15,4.65773,2025-11-28 03:11:59.999000+00:00,424439.9616603,1356,1.09388,99673.5537893,0
2025-11-28 03:12:00+00:00,91135.14,91165.64,91104.66,91119.18,8.45727,2025-11-28 03:12:59.999000+00:00,770707.3505201,3036,4.82766,439928.3191229,0
2025-11-28 03:13:00+00:00,91119.17,91123.14,91119.17,91123.14,1.44994,2025-11-28 03:13:59.999000+00:00,132120.0744041,454,0.94483,86094.6857207,0
2025-11-28 03:14:00+00:00,91123.13,91123.77,91101.03,91104.99,8.08282,2025-11-28 03:14:59.999000+00:00,736469.9014684,1091,1.56603,142693.2144624,0
2025-11-28 03:15:00+00:00,91104.99,91105.0,91080.04,91094.04,7.00219,2025-11-28 03:15:59.999000+00:00,637836.0222444,2101,4.01644,365848.9699565,0
2025-11-28 03:16:00+00:00,91094.03,91105.18,91047.49,91047.49,5.75187,2025-11-28 03:16:59.999000+00:00,523880.5638129,1637,0.96122,87538.3277747,0
2025-11-28 03:17:00+00:00,91047.5,91079.7,91047.5,91066.9,2.29066,2025-11-28 03:17:59.999000+00:00,208601.2952266,1034,1.06879,97327.4379853,0
2025-11-28 03:18:00+00:00,91066.91,91140.0,91066.9,91096.74,17.10972,2025-11-28 03:18:59.999000+00:00,1558761.2584209,2130,9.543,869259.3445792,0
2025-11-28 03:19:00+00:00,91096.74,91148.51,91096.73,91138.54,2.92553,2025-11-28 03:19:59.999000+00:00,266584.6657375,2146,2.17431,198127.1377406,0
2025-11-28 03:20:00+00:00,91138.55,91240.0,91135.97,91220.43,28.36544,2025-11-28 03:20:59.999000+00:00,2586663.5301477,3927,25.93546,2365005.4043549,0
2025-11-28 03:21:00+00:00,91220.42,91234.54,91220.42,91234.54,2.22451,2025-11-28 03:21:59.999000+00:00,202931.1418802,944,1.62029,147811.3221266,0
2025-11-28 03:22:00+00:00,91234.54,91234.54,91205.49,91206.01,2.38961,2025-11-28 03:22:59.999000+00:00,217982.2898171,879,0.51445,46928.3935056,0
2025-11-28 03:23:00+00:00,91206.01,91206.01,91181.61,91186.97,39.65603,2025-11-28 03:23:59.999000+00:00,3616541.0762268,1482,4.30991,392994.5436888,0
2025-11-28 03:24:00+00:00,91186.97,91202.0,91172.24,91175.02,7.10164,2025-11-28 03:24:59.999000+00:00,647530.4068027,2043,4.19021,382052.9670242,0
2025-11-28 03:25:00+00:00,91175.02,91201.79,91172.24,91190.88,2.02133,2025-11-28 03:25:59.999000+00:00,184334.1087136,1106,0.72965,66536.8809298,0
2025-11-28 03:26:00+00:00,91190.88,91217.19,91190.88,91217.18,8.4007,2025-11-28 03:26:59.999000+00:00,766192.5843415,1277,6.17641,563318.3213008,0
2025-11-28 03:27:00+00:00,91217.18,91217.19,91209.18,91212.37,0.81217,2025-11-28 03:27:59.999000+00:00,74080.4216146,300,0.53148,48477.5490341,0
2025-11-28 03:28:00+00:00,91212.38,91212.38,91180.26,91195.5,3.6693,2025-11-28 03:28:59.999000+00:00,334625.2081263,961,0.46372,42283.7953644,0
2025-11-28 03:29:00+00:00,91195.5,91212.38,91195.49,91212.38,1.36966,2025-11-28 03:29:59.999000+00:00,124918.3158549,409,0.99503,90747.8654058,0
2025-11-28 03:30:00+00:00,91212.38,91241.26,91189.2,91219.78,7.16946,2025-11-28 03:30:59.999000+00:00,653968.3128354,2423,4.91596,448413.0736337,0
2025-11-28 03:31:00+00:00,91219.77,91299.69,91219.77,91299.68,7.02968,2025-11-28 03:31:59.999000+00:00,641523.2163351,2154,6.52296,595283.8360493,0
